ts,current,voltage,shunt_voltage
1716842228.98501,35.792682926829265,5.096,3.58
1716842228.986276,35.69512195121951,5.096,3.5700000000000003
1716842228.987538,36.19512195121951,5.1,3.58
1716842228.988804,35.792682926829265,5.1,3.58
1716842228.990067,35.792682926829265,5.1,3.58
1716842228.991332,35.792682926829265,5.1,3.58
1716842228.99264,35.792682926829265,5.1,3.58
1716842228.993904,35.792682926829265,5.1,3.58
1716842228.995171,35.792682926829265,5.1,3.58
1716842228.996431,35.792682926829265,5.1,3.61
1716842228.997692,36.09756097560975,5.1,3.58
1716842228.998957,35.792682926829265,5.096,3.58
1716842229.000223,35.792682926829265,5.1,3.58
1716842229.0015,35.792682926829265,5.096,3.58
1716842229.002777,35.792682926829265,5.1,3.58
1716842229.004046,35.792682926829265,5.096,3.58
1716842229.005312,35.792682926829265,5.1,3.58
1716842229.006578,35.792682926829265,5.096,3.58
1716842229.007881,35.792682926829265,5.1,3.58
1716842229.009155,35.792682926829265,5.1,3.59
1716842229.010414,35.90243902439024,5.1,3.61
1716842229.011715,36.09756097560975,5.104,3.62
1716842229.01302,36.19512195121951,5.1,3.58
1716842229.014293,35.792682926829265,5.1,3.58
1716842229.01556,35.792682926829265,5.104,3.58
1716842229.016825,35.792682926829265,5.1,3.58
1716842229.018088,35.792682926829265,5.1,3.59
1716842229.019346,35.90243902439024,5.1,3.59
1716842229.020607,35.90243902439024,5.104,3.62
1716842229.02268,36.19512195121951,5.1,3.58
1716842229.024007,35.792682926829265,5.1,3.58
1716842229.025273,35.792682926829265,5.1,3.58
1716842229.026535,35.90243902439024,5.1,3.62
1716842229.027796,36.19512195121951,5.1,3.58
1716842229.029057,35.792682926829265,5.1,3.58
1716842229.030323,35.792682926829265,5.1,3.58
1716842229.031607,35.792682926829265,5.1,3.58
1716842229.032887,35.792682926829265,5.1,3.58
1716842229.03415,35.792682926829265,5.1,3.59
1716842229.03541,35.90243902439024,5.1,3.58
1716842229.036668,35.792682926829265,5.1,3.62
1716842229.037926,36.19512195121951,5.1,3.58
1716842229.039188,35.792682926829265,5.104,3.58
1716842229.040452,35.792682926829265,5.104,3.58
1716842229.041747,35.792682926829265,5.104,3.58
1716842229.043014,35.792682926829265,5.1,3.58
1716842229.044279,35.792682926829265,5.1,3.58
1716842229.045543,35.792682926829265,5.104,3.5700000000000003
1716842229.04681,35.792682926829265,5.1,3.58
1716842229.048075,35.792682926829265,5.104,3.58
1716842229.04934,35.792682926829265,5.1,3.58
1716842229.050603,35.792682926829265,5.104,3.58
1716842229.051925,35.792682926829265,5.1,3.62
1716842229.053197,35.90243902439024,5.1,3.59
1716842229.054457,35.792682926829265,5.108,3.58
1716842229.055719,35.90243902439024,5.104,3.58
1716842229.056981,35.792682926829265,5.1,3.58
1716842229.058247,35.792682926829265,5.1,3.59
1716842229.059518,35.90243902439024,5.1,3.59
1716842229.060784,35.792682926829265,5.1,3.58
1716842229.062063,37.5,5.104,3.75
1716842229.06333,35.792682926829265,5.104,3.58
1716842229.064596,35.792682926829265,5.1,3.58
1716842229.065862,35.792682926829265,5.104,3.58
1716842229.067128,35.792682926829265,5.104,3.61
1716842229.068396,35.792682926829265,5.108,3.58
1716842229.069663,35.792682926829265,5.104,3.58
1716842229.070937,35.90243902439024,5.104,3.58
1716842229.072231,35.792682926829265,5.104,3.58
1716842229.0735,35.792682926829265,5.104,3.58
1716842229.074772,35.792682926829265,5.104,3.59
1716842229.076037,35.792682926829265,5.1,3.58
1716842229.077303,36.19512195121951,5.1,3.59
1716842229.07857,35.90243902439024,5.104,3.58
1716842229.079828,35.792682926829265,5.104,3.59
1716842229.081092,35.90243902439024,5.104,3.59
1716842229.082444,35.792682926829265,5.104,3.58
1716842229.08373,35.792682926829265,5.1,3.58
1716842229.085774,35.792682926829265,5.104,3.58
1716842229.087062,35.792682926829265,5.104,3.59
1716842229.08833,35.90243902439024,5.104,3.58
1716842229.089596,35.792682926829265,5.104,3.58
1716842229.090866,35.792682926829265,5.104,3.58
1716842229.09218,36.19512195121951,5.104,3.62
1716842229.09345,35.792682926829265,5.104,3.58
1716842229.094719,35.792682926829265,5.104,3.59
1716842229.095986,35.90243902439024,5.104,3.58
1716842229.097249,35.792682926829265,5.104,3.59
1716842229.098521,35.90243902439024,5.1,3.59
1716842229.099783,35.792682926829265,5.104,3.58
1716842229.10105,35.90243902439024,5.1,3.59
1716842229.102324,36.40243902439024,5.104,3.58
1716842229.103596,35.792682926829265,5.104,3.58
1716842229.104864,35.792682926829265,5.1,3.58
1716842229.106129,35.792682926829265,5.1,3.58
1716842229.107393,35.792682926829265,5.1,3.58
1716842229.108665,35.792682926829265,5.1,3.58
1716842229.109933,35.792682926829265,5.1,3.58
1716842229.1112,35.792682926829265,5.104,3.58
1716842229.112481,35.792682926829265,5.1,3.59
1716842229.113744,35.792682926829265,5.104,3.58
1716842229.115006,35.792682926829265,5.104,3.58
1716842229.116274,35.792682926829265,5.1,3.62
1716842229.117542,36.19512195121951,5.1,3.58
1716842229.118808,35.792682926829265,5.104,3.59
1716842229.120073,35.90243902439024,5.104,3.58
1716842229.121334,35.90243902439024,5.104,3.59
1716842229.122643,35.792682926829265,5.104,3.58
1716842229.123914,35.792682926829265,5.1,3.58
1716842229.125178,35.792682926829265,5.1,3.58
1716842229.126444,35.792682926829265,5.1,3.61
1716842229.127709,36.09756097560975,5.1,3.58
1716842229.12897,35.792682926829265,5.1,3.58
1716842229.130234,35.792682926829265,5.1,3.58
1716842229.131507,35.69512195121951,5.1,3.62
1716842229.132775,36.19512195121951,5.096,3.59
1716842229.13404,35.90243902439024,5.1,3.58
1716842229.135303,35.792682926829265,5.1,3.58
1716842229.136564,35.90243902439024,5.1,3.59
1716842229.137827,35.792682926829265,5.104,3.58
1716842229.139088,35.792682926829265,5.1,3.59
1716842229.140352,35.90243902439024,5.1,3.58
1716842229.141621,35.792682926829265,5.1,3.62
1716842229.142887,36.19512195121951,5.1,3.58
1716842229.144144,35.792682926829265,5.1,3.58
1716842229.145406,35.792682926829265,5.1,3.58
1716842229.147455,35.792682926829265,5.096,3.58
1716842229.148744,35.69512195121951,5.1,3.58
1716842229.150011,35.792682926829265,5.1,3.58
1716842229.151274,35.792682926829265,5.1,3.58
1716842229.15255,35.792682926829265,5.1,3.58
1716842229.153817,35.90243902439024,5.1,3.59
1716842229.155081,35.792682926829265,5.1,3.58
1716842229.156344,35.90243902439024,5.096,3.62
1716842229.157606,36.19512195121951,5.1,3.58
1716842229.158869,35.792682926829265,5.096,3.59
1716842229.160131,35.90243902439024,5.096,3.58
1716842229.16142,35.792682926829265,5.1,3.58
1716842229.162694,35.792682926829265,5.096,3.58
1716842229.163962,35.792682926829265,5.1,3.58
1716842229.165226,35.792682926829265,5.1,3.58
1716842229.166494,35.792682926829265,5.1,3.62
1716842229.167757,36.19512195121951,5.1,3.59
1716842229.169022,35.792682926829265,5.096,3.58
1716842229.170295,35.792682926829265,5.1,3.58
1716842229.17157,35.792682926829265,5.092,3.62
1716842229.172835,36.19512195121951,5.096,3.58
1716842229.174101,35.792682926829265,5.096,3.58
1716842229.175366,35.792682926829265,5.1,3.58
1716842229.176632,35.792682926829265,5.1,3.58
1716842229.177898,35.69512195121951,5.1,3.5700000000000003
1716842229.179263,35.792682926829265,5.096,3.58
1716842229.180549,35.792682926829265,5.1,3.58
1716842229.181833,35.792682926829265,5.096,3.62
1716842229.183108,35.792682926829265,5.096,3.58
1716842229.184378,35.792682926829265,5.096,3.58
1716842229.185642,35.90243902439024,5.1,3.58
1716842229.186912,35.792682926829265,5.096,3.58
1716842229.188182,35.792682926829265,5.092,3.58
1716842229.189444,35.792682926829265,5.1,3.58
1716842229.19071,35.69512195121951,5.096,3.5700000000000003
1716842229.191987,35.792682926829265,5.096,3.58
1716842229.193255,35.792682926829265,5.1,3.58
1716842229.194523,35.792682926829265,5.1,3.58
1716842229.195787,35.792682926829265,5.096,3.58
1716842229.197053,35.792682926829265,5.096,3.62
1716842229.198322,35.792682926829265,5.1,3.58
1716842229.19959,35.792682926829265,5.096,3.58
1716842229.20086,35.90243902439024,5.096,3.58
1716842229.202176,35.792682926829265,5.096,3.59
1716842229.203444,35.90243902439024,5.096,3.58
1716842229.204707,35.90243902439024,5.096,3.59
1716842229.205969,35.792682926829265,5.096,3.58
1716842229.207275,36.09756097560975,5.096,3.5700000000000003
1716842229.20933,35.792682926829265,5.096,3.58
1716842229.210622,35.792682926829265,5.1,3.58
1716842229.211935,35.792682926829265,5.096,3.5700000000000003
1716842229.213204,35.69512195121951,5.096,3.58
1716842229.214464,35.792682926829265,5.1,3.58
1716842229.215728,35.792682926829265,5.1,3.58
1716842229.21699,35.90243902439024,5.096,3.58
1716842229.218254,35.792682926829265,5.096,3.58
1716842229.219523,35.792682926829265,5.1,3.58
1716842229.220791,35.792682926829265,5.096,3.58
1716842229.222068,36.19512195121951,5.1,3.62
1716842229.223341,35.792682926829265,5.1,3.58
1716842229.224604,35.792682926829265,5.104,3.58
1716842229.22587,35.792682926829265,5.1,3.58
1716842229.227136,35.792682926829265,5.1,3.58
1716842229.228396,35.792682926829265,5.1,3.58
1716842229.229664,35.69512195121951,5.1,3.5700000000000003
1716842229.230927,35.792682926829265,5.096,3.58
1716842229.232203,36.19512195121951,5.1,3.58
1716842229.233466,35.792682926829265,5.1,3.58
1716842229.234729,35.792682926829265,5.1,3.58
1716842229.235997,35.792682926829265,5.1,3.58
1716842229.237264,36.19512195121951,5.1,3.62
1716842229.238527,35.792682926829265,5.104,3.58
1716842229.239795,35.792682926829265,5.1,3.58
1716842229.241063,35.792682926829265,5.1,3.58
1716842229.242367,35.792682926829265,5.1,3.58
1716842229.243647,35.792682926829265,5.096,3.58
1716842229.244915,35.792682926829265,5.1,3.58
1716842229.246185,35.792682926829265,5.104,3.61
1716842229.247451,36.09756097560975,5.1,3.58
1716842229.248716,35.792682926829265,5.1,3.58
1716842229.249979,35.792682926829265,5.1,3.58
1716842229.251245,35.792682926829265,5.104,3.58
1716842229.252525,35.792682926829265,5.1,3.58
1716842229.253787,35.792682926829265,5.1,3.59
1716842229.255046,35.90243902439024,5.1,3.58
1716842229.256309,35.792682926829265,5.104,3.58
1716842229.257572,35.792682926829265,5.1,3.58
1716842229.258841,35.792682926829265,5.104,3.58
1716842229.260105,35.792682926829265,5.1,3.58
1716842229.261368,35.792682926829265,5.104,3.62
1716842229.262674,36.19512195121951,5.1,3.58
1716842229.263937,35.792682926829265,5.104,3.58
1716842229.265204,35.792682926829265,5.104,3.58
1716842229.266464,35.792682926829265,5.1,3.58
1716842229.267727,35.792682926829265,5.104,3.58
1716842229.268985,35.792682926829265,5.104,3.59
1716842229.271021,35.792682926829265,5.1,3.58
1716842229.272339,36.19512195121951,5.104,3.58
1716842229.273608,35.792682926829265,5.1,3.58
1716842229.274872,35.792682926829265,5.1,3.59
1716842229.276137,35.792682926829265,5.1,3.58
1716842229.277402,36.19512195121951,5.1,3.62
1716842229.278663,35.792682926829265,5.1,3.59
1716842229.279922,35.90243902439024,5.1,3.58
1716842229.281187,35.792682926829265,5.1,3.58
1716842229.282464,35.792682926829265,5.104,3.58
1716842229.28373,35.792682926829265,5.1,3.58
1716842229.284994,35.792682926829265,5.104,3.58
1716842229.286259,35.792682926829265,5.1,3.61
1716842229.287519,36.09756097560975,5.1,3.5700000000000003
1716842229.28878,35.69512195121951,5.1,3.58
1716842229.290042,35.792682926829265,5.096,3.58
1716842229.291304,35.792682926829265,5.1,3.58
1716842229.292612,35.792682926829265,5.1,3.58
1716842229.293878,35.792682926829265,5.1,3.58
1716842229.295148,35.792682926829265,5.1,3.58
1716842229.296412,35.792682926829265,5.1,3.59
1716842229.297677,35.90243902439024,5.096,3.59
1716842229.298944,35.792682926829265,5.096,3.58
1716842229.30021,35.792682926829265,5.1,3.58
1716842229.301511,35.792682926829265,5.1,3.62
1716842229.302789,36.19512195121951,5.096,3.5700000000000003
1716842229.304055,35.69512195121951,5.1,3.58
1716842229.305323,35.792682926829265,5.1,3.58
1716842229.306591,35.792682926829265,5.1,3.58
1716842229.307863,35.792682926829265,5.096,3.58
1716842229.309128,35.792682926829265,5.096,3.58
1716842229.310395,35.792682926829265,5.096,3.58
1716842229.311705,35.792682926829265,5.1,3.75
1716842229.312976,35.792682926829265,5.096,3.58
1716842229.314236,35.90243902439024,5.1,3.59
1716842229.315496,35.90243902439024,5.096,3.58
1716842229.316763,35.792682926829265,5.096,3.58
1716842229.318028,35.792682926829265,5.096,3.58
1716842229.319289,35.792682926829265,5.096,3.58
1716842229.320551,35.792682926829265,5.096,3.58
1716842229.321826,35.792682926829265,5.092,3.58
1716842229.323097,35.792682926829265,5.092,3.59
1716842229.324363,35.90243902439024,5.096,3.58
1716842229.325626,35.792682926829265,5.1,3.58
1716842229.326893,35.792682926829265,5.096,3.61
1716842229.328156,35.792682926829265,5.096,3.58
1716842229.329423,35.792682926829265,5.096,3.58
1716842229.330725,35.792682926829265,5.092,3.61
1716842229.33275,35.792682926829265,5.096,3.58
1716842229.334084,35.792682926829265,5.096,3.58
1716842229.335353,35.792682926829265,5.096,3.58
1716842229.336612,35.792682926829265,5.092,3.62
1716842229.337875,35.792682926829265,5.096,3.58
1716842229.339137,35.792682926829265,5.096,3.58
1716842229.3404,35.792682926829265,5.092,3.58
1716842229.341723,35.792682926829265,5.096,3.62
1716842229.342997,36.19512195121951,5.092,3.58
1716842229.344267,35.792682926829265,5.092,3.58
1716842229.345531,35.792682926829265,5.092,3.58
1716842229.3468,35.792682926829265,5.092,3.58
1716842229.348062,35.792682926829265,5.092,3.58
1716842229.349329,35.792682926829265,5.092,3.58
1716842229.350593,35.792682926829265,5.092,3.5700000000000003
1716842229.351893,36.19512195121951,5.092,3.62
1716842229.353163,35.792682926829265,5.088,3.58
1716842229.354428,35.792682926829265,5.092,3.59
1716842229.35569,35.90243902439024,5.092,3.58
1716842229.35695,35.792682926829265,5.092,3.5700000000000003
1716842229.358217,35.69512195121951,5.092,3.58
1716842229.359485,35.792682926829265,5.092,3.58
1716842229.360753,35.792682926829265,5.092,3.58
1716842229.362029,35.792682926829265,5.092,3.58
1716842229.363293,35.792682926829265,5.092,3.58
1716842229.364561,35.792682926829265,5.092,3.58
1716842229.365831,35.792682926829265,5.092,3.58
1716842229.367096,36.09756097560975,5.092,3.61
1716842229.368359,35.792682926829265,5.092,3.58
1716842229.369621,35.792682926829265,5.092,3.58
1716842229.370886,35.792682926829265,5.092,3.58
1716842229.372188,35.792682926829265,5.092,3.5700000000000003
1716842229.373454,35.69512195121951,5.092,3.58
1716842229.374716,35.90243902439024,5.092,3.59
1716842229.37598,35.792682926829265,5.096,3.58
1716842229.37724,36.19512195121951,5.092,3.58
1716842229.378508,35.792682926829265,5.096,3.58
1716842229.379876,35.792682926829265,5.092,3.59
1716842229.381152,35.792682926829265,5.092,3.58
1716842229.382454,36.19512195121951,5.096,3.62
1716842229.38372,35.792682926829265,5.096,3.58
1716842229.384982,35.792682926829265,5.096,3.58
1716842229.386247,35.792682926829265,5.092,3.5700000000000003
1716842229.387513,35.69512195121951,5.092,3.58
1716842229.388775,35.792682926829265,5.092,3.58
1716842229.390035,35.69512195121951,5.096,3.5700000000000003
1716842229.391295,35.792682926829265,5.092,3.62
1716842229.392571,36.19512195121951,5.092,3.58
1716842229.393841,35.792682926829265,5.092,3.59
1716842229.395901,35.90243902439024,5.096,3.58
1716842229.397185,35.792682926829265,5.092,3.59
1716842229.398446,35.792682926829265,5.092,3.58
1716842229.399711,35.792682926829265,5.096,3.58
1716842229.400977,35.90243902439024,5.096,3.58
1716842229.402267,35.792682926829265,5.096,3.58
1716842229.403534,35.792682926829265,5.096,3.58
1716842229.404796,35.792682926829265,5.1,3.58
1716842229.406057,35.792682926829265,5.096,3.58
1716842229.407319,36.09756097560975,5.096,3.61
1716842229.408578,35.792682926829265,5.1,3.58
1716842229.409843,35.792682926829265,5.096,3.5700000000000003
1716842229.411107,35.69512195121951,5.096,3.58
1716842229.412406,35.792682926829265,5.096,3.5700000000000003
1716842229.413671,35.792682926829265,5.096,3.58
1716842229.414942,35.792682926829265,5.096,3.58
1716842229.416208,35.792682926829265,5.096,3.62
1716842229.417468,36.19512195121951,5.096,3.58
1716842229.418733,35.792682926829265,5.092,3.59
1716842229.419998,35.90243902439024,5.1,3.58
1716842229.421263,35.792682926829265,5.096,3.58
1716842229.422541,35.792682926829265,5.1,3.58
1716842229.42381,35.792682926829265,5.1,3.58
1716842229.425076,35.792682926829265,5.1,3.58
1716842229.426339,35.792682926829265,5.096,3.58
1716842229.427601,35.792682926829265,5.1,3.58
1716842229.428863,35.792682926829265,5.1,3.58
1716842229.43013,35.792682926829265,5.1,3.58
1716842229.431448,35.792682926829265,5.096,3.62
1716842229.432749,36.19512195121951,5.1,3.58
1716842229.434016,35.792682926829265,5.096,3.58
1716842229.435282,35.792682926829265,5.1,3.58
1716842229.436548,35.792682926829265,5.1,3.58
1716842229.437816,35.792682926829265,5.096,3.58
1716842229.43908,35.792682926829265,5.096,3.59
1716842229.440341,35.90243902439024,5.096,3.58
1716842229.441611,35.792682926829265,5.1,3.62
1716842229.442879,35.792682926829265,5.1,3.58
1716842229.444141,35.792682926829265,5.096,3.58
1716842229.445402,35.792682926829265,5.104,3.58
1716842229.446675,35.792682926829265,5.096,3.62
1716842229.447949,36.19512195121951,5.1,3.58
1716842229.449214,35.792682926829265,5.1,3.58
1716842229.450479,35.792682926829265,5.1,3.58
1716842229.45179,35.792682926829265,5.1,3.58
1716842229.453059,35.792682926829265,5.096,3.59
1716842229.454322,35.90243902439024,5.1,3.58
1716842229.455582,35.90243902439024,5.1,3.63
1716842229.457667,36.292682926829265,5.1,3.59
1716842229.458948,35.90243902439024,5.096,3.59
1716842229.460211,35.792682926829265,5.1,3.58
1716842229.46152,35.792682926829265,5.096,3.58
1716842229.462791,35.90243902439024,5.096,3.58
1716842229.464052,35.792682926829265,5.096,3.59
1716842229.465317,35.90243902439024,5.1,3.58
1716842229.466579,35.792682926829265,5.1,3.58
1716842229.46784,35.69512195121951,5.1,3.5700000000000003
1716842229.469099,35.792682926829265,5.1,3.58
1716842229.470362,35.792682926829265,5.1,3.58
1716842229.471658,35.792682926829265,5.1,3.63
1716842229.47292,36.292682926829265,5.096,3.58
1716842229.474181,35.792682926829265,5.1,3.58
1716842229.475445,35.792682926829265,5.096,3.58
1716842229.476711,35.90243902439024,5.096,3.59
1716842229.477976,35.69512195121951,5.096,3.58
1716842229.479237,35.792682926829265,5.096,3.59
1716842229.480499,35.90243902439024,5.1,3.59
1716842229.481781,36.19512195121951,5.1,3.62
1716842229.526963,35.792682926829265,5.1,3.58
1716842229.528533,35.792682926829265,5.096,3.58
1716842229.529845,35.792682926829265,5.1,3.58
1716842229.531116,35.792682926829265,5.096,3.58
1716842229.532425,35.792682926829265,5.096,3.58
1716842229.53369,35.792682926829265,5.096,3.59
1716842229.534952,35.792682926829265,5.096,3.58
1716842229.536213,35.69512195121951,5.096,3.5700000000000003
1716842229.537474,36.19512195121951,5.096,3.58
1716842229.538742,35.792682926829265,5.096,3.58
1716842229.540002,35.792682926829265,5.092,3.58
1716842229.541269,35.792682926829265,5.1,3.58
1716842229.542539,35.792682926829265,5.096,3.58
1716842229.543801,35.792682926829265,5.096,3.58
1716842229.545061,35.792682926829265,5.096,3.5700000000000003
1716842229.546322,35.69512195121951,5.096,3.61
1716842229.547583,36.09756097560975,5.096,3.58
1716842229.548843,35.792682926829265,5.096,3.58
1716842229.550101,35.69512195121951,5.096,3.5700000000000003
1716842229.551361,35.69512195121951,5.092,3.5700000000000003
1716842229.552675,36.19512195121951,5.092,3.58
1716842229.553946,35.792682926829265,5.092,3.58
1716842229.555213,35.792682926829265,5.096,3.58
1716842229.556476,35.792682926829265,5.096,3.58
1716842229.557736,35.792682926829265,5.092,3.58
1716842229.558996,35.792682926829265,5.092,3.58
1716842229.560267,35.792682926829265,5.096,3.58
1716842229.561539,35.792682926829265,5.092,4.7
1716842229.563596,46.99999999999999,5.092,4.73
1716842229.564884,47.292682926829265,5.092,4.75
1716842229.566148,47.49999999999999,5.088,4.74
1716842229.56741,47.59756097560975,5.092,4.76
1716842229.568669,47.99999999999999,5.088,4.8
1716842229.569929,47.695121951219505,5.088,4.7700000000000005
1716842229.571193,47.695121951219505,5.088,4.7700000000000005
1716842229.57247,47.695121951219505,5.092,4.78
1716842229.57373,47.792682926829265,5.088,4.78
1716842229.574993,47.792682926829265,5.092,4.78
1716842229.576255,47.695121951219505,5.092,4.7700000000000005
1716842229.577518,48.09756097560975,5.088,4.78
1716842229.578776,47.792682926829265,5.092,4.7700000000000005
1716842229.580121,47.695121951219505,5.092,4.7700000000000005
1716842229.581433,47.695121951219505,5.092,4.7700000000000005
1716842229.582723,47.792682926829265,5.092,4.78
1716842229.583989,47.695121951219505,5.096,4.78
1716842229.585253,47.792682926829265,5.092,4.78
1716842229.586519,47.792682926829265,5.096,4.82
1716842229.587782,48.195121951219505,5.092,4.78
1716842229.589047,47.59756097560975,5.092,4.76
1716842229.590307,47.695121951219505,5.092,4.7700000000000005
1716842229.591576,47.792682926829265,5.092,4.7700000000000005
1716842229.592846,47.695121951219505,5.092,4.78
1716842229.594107,47.792682926829265,5.096,4.78
1716842229.595373,47.792682926829265,5.092,4.7700000000000005
1716842229.596637,47.792682926829265,5.092,4.78
1716842229.597899,47.90243902439024,5.092,4.79
1716842229.599163,47.792682926829265,5.096,4.78
1716842229.600424,47.792682926829265,5.096,4.78
1716842229.601722,47.792682926829265,5.092,4.7700000000000005
1716842229.602988,47.695121951219505,5.092,4.78
1716842229.604253,47.792682926829265,5.092,4.78
1716842229.605518,47.792682926829265,5.092,4.78
1716842229.606779,47.792682926829265,5.096,4.78
1716842229.608039,47.792682926829265,5.092,4.78
1716842229.6093,47.792682926829265,5.096,4.78
1716842229.610563,47.792682926829265,5.096,4.79
1716842229.61184,47.792682926829265,5.096,4.78
1716842229.61311,47.90243902439024,5.096,4.79
1716842229.614373,47.90243902439024,5.092,4.7700000000000005
1716842229.615637,47.695121951219505,5.096,4.7700000000000005
1716842229.616904,47.695121951219505,5.096,4.82
1716842229.618229,47.792682926829265,5.096,4.78
1716842229.619561,47.792682926829265,5.096,4.78
1716842229.620827,47.90243902439024,5.092,4.78
1716842229.622134,47.792682926829265,5.096,4.78
1716842229.623402,47.792682926829265,5.096,4.79
1716842229.62544,47.90243902439024,5.096,4.78
1716842229.626736,47.792682926829265,5.096,4.82
1716842229.627997,47.792682926829265,5.1,4.78
1716842229.629257,47.792682926829265,5.1,4.78
1716842229.630518,47.792682926829265,5.1,4.78
1716842229.631797,47.792682926829265,5.096,4.7700000000000005
1716842229.63307,47.695121951219505,5.096,4.78
1716842229.634336,47.792682926829265,5.096,4.78
1716842229.635599,48.09756097560975,5.096,4.8100000000000005
1716842229.636862,47.792682926829265,5.096,4.78
1716842229.638125,47.90243902439024,5.096,4.78
1716842229.639418,47.792682926829265,5.1,4.78
1716842229.641104,47.792682926829265,5.096,4.78
1716842229.642775,47.792682926829265,5.1,4.78
1716842229.644429,47.792682926829265,5.096,4.78
1716842229.646077,47.792682926829265,5.1,4.78
1716842229.647732,47.792682926829265,5.1,4.78
1716842229.649379,47.792682926829265,5.096,4.79
1716842229.651031,47.90243902439024,5.096,4.79
1716842229.652743,47.792682926829265,5.096,4.78
1716842229.654409,47.792682926829265,5.1,4.78
1716842229.656064,47.90243902439024,5.1,4.83
1716842229.657715,48.292682926829265,5.1,4.79
1716842229.659367,47.90243902439024,5.1,4.78
1716842229.661023,47.792682926829265,5.1,4.79
1716842229.662734,47.90243902439024,5.1,4.79
1716842229.664388,47.90243902439024,5.096,4.79
1716842229.666037,47.792682926829265,5.096,4.8100000000000005
1716842229.667692,48.09756097560975,5.1,4.78
1716842229.669346,47.792682926829265,5.1,4.78
1716842229.670997,47.792682926829265,5.096,4.78
1716842229.672703,47.695121951219505,5.096,4.78
1716842229.674358,47.792682926829265,5.1,4.78
1716842229.676019,47.792682926829265,5.1,4.79
1716842229.677669,47.99999999999999,5.1,4.8
1716842229.679313,47.792682926829265,5.1,4.78
1716842229.680962,47.792682926829265,5.1,4.78
1716842229.682657,47.792682926829265,5.1,4.78
1716842229.684315,47.792682926829265,5.096,4.78
1716842229.685961,47.792682926829265,5.1,4.78
1716842229.687607,47.90243902439024,5.1,4.78
1716842229.689261,47.792682926829265,5.1,4.79
1716842229.690911,47.90243902439024,5.1,4.78
1716842229.69258,47.792682926829265,5.1,4.78
1716842229.694235,47.90243902439024,5.096,4.78
1716842229.695888,47.792682926829265,5.096,4.78
1716842229.697538,48.195121951219505,5.096,4.78
1716842229.699195,47.792682926829265,5.096,4.8100000000000005
1716842229.701897,47.792682926829265,5.092,4.79
1716842229.703624,47.792682926829265,5.096,4.78
1716842229.705276,47.90243902439024,5.096,4.78
1716842229.70692,48.195121951219505,5.092,4.82
1716842229.708574,47.99999999999999,5.096,4.78
1716842229.710221,47.792682926829265,5.092,4.78
1716842229.711891,47.792682926829265,5.096,4.79
1716842229.713548,47.90243902439024,5.096,4.78
1716842229.715198,47.792682926829265,5.092,4.79
1716842229.716851,47.90243902439024,5.092,4.7700000000000005
1716842229.718501,47.695121951219505,5.092,4.78
1716842229.720154,47.792682926829265,5.092,4.7700000000000005
1716842229.721848,47.695121951219505,5.092,4.78
1716842229.723505,47.792682926829265,5.088,4.78
1716842229.725159,47.792682926829265,5.092,4.78
1716842229.72681,47.792682926829265,5.092,4.78
1716842229.728462,47.90243902439024,5.092,4.79
1716842229.730114,47.90243902439024,5.092,4.78
1716842229.731812,47.792682926829265,5.088,4.78
1716842229.733471,47.792682926829265,5.092,4.78
1716842229.735123,47.792682926829265,5.092,4.79
1716842229.736775,47.90243902439024,5.088,4.79
1716842229.738424,47.90243902439024,5.092,4.79
1716842229.74009,47.90243902439024,5.088,4.79
1716842229.741544,47.90243902439024,5.092,4.79
1716842229.742813,47.90243902439024,5.092,4.79
1716842229.744075,47.792682926829265,5.088,4.78
1716842229.745342,47.792682926829265,5.088,4.78
1716842229.746609,47.792682926829265,5.092,4.8100000000000005
1716842229.747874,48.09756097560975,5.088,4.78
1716842229.749137,47.792682926829265,5.088,4.78
1716842229.750398,47.99999999999999,5.092,4.8
1716842229.751702,47.792682926829265,5.092,4.79
1716842229.752977,47.90243902439024,5.092,4.79
1716842229.754241,47.90243902439024,5.092,4.79
1716842229.755504,47.90243902439024,5.088,4.79
1716842229.756765,48.195121951219505,5.092,4.82
1716842229.758031,47.90243902439024,5.092,4.79
1716842229.759296,47.90243902439024,5.092,4.79
1716842229.76056,47.90243902439024,5.092,4.79
1716842229.761833,47.90243902439024,5.092,4.79
1716842229.7631,47.90243902439024,5.092,4.79
1716842229.764401,47.90243902439024,5.092,4.79
1716842229.765674,47.99999999999999,5.092,4.8
1716842229.766938,47.90243902439024,5.092,4.79
1716842229.768202,47.90243902439024,5.092,4.8
1716842229.769462,47.99999999999999,5.092,4.7700000000000005
1716842229.770733,47.695121951219505,5.092,4.7700000000000005
1716842229.772013,47.695121951219505,5.092,4.7700000000000005
1716842229.774053,47.792682926829265,5.092,4.78
1716842229.775333,47.792682926829265,5.092,4.78
1716842229.776595,47.792682926829265,5.092,4.78
1716842229.77785,47.792682926829265,5.096,4.79
1716842229.779111,47.90243902439024,5.096,4.79
1716842229.780464,47.90243902439024,5.096,4.8
1716842229.781769,47.90243902439024,5.092,4.79
1716842229.783041,47.695121951219505,5.092,4.7700000000000005
1716842229.784306,47.695121951219505,5.096,4.78
1716842229.785565,47.792682926829265,5.092,4.78
1716842229.78683,47.792682926829265,5.096,4.83
1716842229.788095,47.792682926829265,5.092,4.78
1716842229.789358,47.792682926829265,5.092,4.78
